pdist	gdist	derEHH	ancEHH	EHH
1302528	1.285738	0.002947	0.000926	0.001179
1302629	1.285773	0.002505	0.000926	0.001025
1303257	1.286008	0.002505	0.000926	0.001025
1304649	1.286624	0.002505	0.000926	0.001025
1305325	1.286946	0.002505	0.000926	0.001025
1305593	1.287074	0.002505	0.000926	0.001025
1305840	1.287191	0.002505	0.000926	0.001025
1306197	1.287363	0.002505	0.000926	0.001025
1306266	1.287397	0.002505	0.000926	0.001025
1306492	1.287508	0.002505	0.000926	0.001025
1306631	1.287576	0.002505	0.000926	0.001025
1306761	1.287640	0.002505	0.000926	0.001025
1307633	1.290045	0.002505	0.000926	0.001025
1307679	1.290408	0.002505	0.000926	0.001025
1307698	1.290563	0.002505	0.000926	0.001025
1307714	1.290697	0.002505	0.000926	0.001025
1307869	1.291830	0.002505	0.000926	0.001025
1308126	1.293013	0.002505	0.000926	0.001025
1308149	1.293119	0.002505	0.000926	0.001025
1308175	1.293143	0.002505	0.000926	0.001025
1308457	1.293408	0.002505	0.000926	0.001025
1308965	1.293528	0.002505	0.000926	0.001025
1309276	1.293598	0.002505	0.000926	0.001025
1309781	1.293711	0.002505	0.000926	0.001025
1310561	1.293885	0.002505	0.000926	0.001025
1311918	1.294188	0.002505	0.000926	0.001025
1312405	1.294296	0.002505	0.000926	0.001025
1312671	1.294355	0.002505	0.000926	0.001025
1313014	1.294432	0.002505	0.000926	0.001025
1313034	1.294436	0.002505	0.000926	0.001025
1313140	1.294460	0.002505	0.000926	0.001025
1315115	1.294899	0.002505	0.000926	0.001025
1315859	1.295065	0.002505	0.000926	0.001025
1316798	1.295273	0.002505	0.000926	0.001025
1318115	1.295565	0.002505	0.000926	0.001025
1318924	1.295742	0.002505	0.000926	0.001025
1321199	1.296241	0.002505	0.000926	0.001025
1321724	1.296356	0.002505	0.000926	0.001025
1321745	1.296360	0.002505	0.000926	0.001025
1322127	1.296446	0.002505	0.000926	0.001025
1322218	1.296469	0.002505	0.000926	0.001025
1322773	1.296650	0.002505	0.000926	0.001025
1323496	1.297045	0.002505	0.000926	0.001025
1323576	1.297071	0.002505	0.000926	0.001025
1324223	1.297231	0.002505	0.000926	0.001025
1325729	1.297554	0.002505	0.000926	0.001025
1327212	1.297872	0.002505	0.000926	0.001025
1328150	1.298074	0.002505	0.000926	0.001025
1329147	1.298288	0.002505	0.000926	0.001025
1329519	1.298368	0.002505	0.000926	0.001025
1331048	1.298699	0.002505	0.000926	0.001025
1331487	1.298797	0.002505	0.000926	0.001025
1335024	1.299593	0.002505	0.000926	0.001025
1335365	1.299671	0.002505	0.000926	0.001025
1336613	1.299953	0.002505	0.000926	0.001025
1338050	1.300278	0.002505	0.000926	0.001025
1338344	1.300344	0.002505	0.000926	0.001025
1338415	1.300362	0.002505	0.000926	0.001025
1338521	1.300388	0.002505	0.000926	0.001025
1338554	1.300397	0.002505	0.000926	0.001025
1340550	1.300934	0.002505	0.000926	0.001025
1343216	1.301641	0.002505	0.000926	0.001025
1343663	1.301759	0.002505	0.000926	0.001025
1344775	1.302052	0.002505	0.000926	0.001025
1345091	1.302131	0.002505	0.000926	0.001025
1345438	1.302217	0.002505	0.000926	0.001025
1345490	1.302230	0.002505	0.000926	0.001025
1346430	1.302481	0.002505	0.000926	0.001025
1346581	1.302521	0.002505	0.000926	0.001025
1346994	1.302682	0.002505	0.000926	0.001025
1347055	1.302711	0.002505	0.000926	0.001025
1347360	1.302854	0.002505	0.000926	0.001025
1347383	1.302870	0.002505	0.000926	0.001025
1347400	1.302881	0.002505	0.000926	0.001025
1347617	1.303029	0.002505	0.000926	0.001025
1347854	1.303191	0.002505	0.000926	0.001025
1348131	1.303480	0.002505	0.000926	0.001025
1348152	1.303508	0.002505	0.000926	0.001025
1348311	1.303719	0.002505	0.000926	0.001025
1348348	1.303768	0.002505	0.000926	0.001025
1348505	1.303977	0.002505	0.000926	0.001025
1348983	1.304612	0.002505	0.000926	0.001025
1349111	1.304782	0.002505	0.000926	0.001025
1349146	1.304829	0.002505	0.000926	0.001025
1349411	1.305181	0.002505	0.000926	0.001025
1349739	1.305617	0.002505	0.000926	0.001025
1350218	1.306254	0.002505	0.000926	0.001025
1350343	1.306420	0.002505	0.000926	0.001025
1350356	1.306437	0.002505	0.000926	0.001025
1350696	1.306889	0.002505	0.000926	0.001025
1350698	1.306891	0.002505	0.000926	0.001025
1350931	1.307201	0.002505	0.000926	0.001025
1350999	1.307291	0.002505	0.000926	0.001025
1351633	1.308134	0.002505	0.000926	0.001025
1351721	1.308147	0.002505	0.000926	0.001025
1351780	1.308156	0.002505	0.000926	0.001025
1351813	1.308161	0.002505	0.000926	0.001025
1351852	1.308167	0.002505	0.000926	0.001025
1351942	1.308180	0.002505	0.000926	0.001025
1352016	1.308191	0.002505	0.000926	0.001025
1352273	1.308229	0.002505	0.000926	0.001025
1352323	1.308238	0.002505	0.000926	0.001025
1352746	1.308344	0.002505	0.000926	0.001025
1352752	1.308346	0.002505	0.000926	0.001025
1353152	1.308446	0.002505	0.000926	0.001025
1353203	1.308459	0.002505	0.000926	0.001025
1353406	1.308509	0.002505	0.000926	0.001025
1353556	1.308547	0.002505	0.000926	0.001025
1353704	1.308584	0.002505	0.000926	0.001025
1354409	1.308761	0.002505	0.000926	0.001025
1354504	1.308785	0.002505	0.000926	0.001025
1354706	1.308835	0.002505	0.000926	0.001025
1355290	1.308982	0.002505	0.000926	0.001025
1355450	1.309022	0.002505	0.000926	0.001025
1355476	1.309028	0.002505	0.000926	0.001025
1355551	1.309047	0.002505	0.000926	0.001025
1355564	1.309050	0.002505	0.000926	0.001025
1355657	1.309074	0.002505	0.000926	0.001025
1355711	1.309087	0.002505	0.000926	0.001025
1355722	1.309090	0.002505	0.000926	0.001025
1355951	1.309147	0.002505	0.000926	0.001025
1355952	1.309148	0.002505	0.000926	0.001025
1356037	1.309169	0.002505	0.000926	0.001025
1356069	1.309171	0.002505	0.000926	0.001025
1356090	1.309173	0.002505	0.000926	0.001025
1356098	1.309173	0.002505	0.000926	0.001025
1356408	1.309195	0.002505	0.000926	0.001025
1356766	1.309220	0.002505	0.000926	0.001025
1356813	1.309223	0.002505	0.000926	0.001025
1356931	1.309231	0.002505	0.000926	0.001025
1357082	1.309242	0.002505	0.000926	0.001025
1357130	1.309245	0.002505	0.000926	0.001025
1357808	1.309293	0.002505	0.000926	0.001025
1357818	1.309293	0.002505	0.000926	0.001025
1358083	1.309312	0.002505	0.000926	0.001025
1358087	1.309312	0.002505	0.000926	0.001025
1358273	1.309325	0.002505	0.000926	0.001025
1358379	1.309333	0.002505	0.000926	0.001025
1358388	1.309333	0.002505	0.000926	0.001025
1358801	1.309364	0.002505	0.000926	0.001025
1358949	1.309376	0.002505	0.000926	0.001025
1359283	1.309403	0.002505	0.000926	0.001025
1359287	1.309403	0.002505	0.000926	0.001025
1359389	1.309412	0.002505	0.000926	0.001025
1359428	1.309415	0.002505	0.000926	0.001025
1359477	1.309419	0.002505	0.000926	0.001025
1359596	1.309429	0.002505	0.000926	0.001025
1359883	1.309445	0.002505	0.000926	0.001025
1360016	1.309451	0.002505	0.000926	0.001025
1360027	1.309452	0.002505	0.000926	0.001025
1360086	1.309455	0.002505	0.000926	0.001025
1360597	1.309483	0.002505	0.000926	0.001025
1360654	1.309484	0.002505	0.000926	0.001025
1360800	1.309486	0.002505	0.000926	0.001025
1360870	1.309487	0.002505	0.000926	0.001025
1360915	1.309531	0.002505	0.000926	0.001025
1361078	1.309937	0.002505	0.000926	0.001025
1361331	1.310570	0.002505	0.000926	0.001025
1361558	1.311058	0.002505	0.000926	0.001025
1361660	1.311058	0.002505	0.000926	0.001025
1361668	1.311059	0.002505	0.000926	0.001025
1361776	1.311059	0.002505	0.000926	0.001025
1361944	1.311060	0.002505	0.000926	0.001025
1362076	1.311060	0.002505	0.000926	0.001025
1362133	1.311060	0.002505	0.000926	0.001025
1362394	1.311061	0.002505	0.000926	0.001025
1362584	1.311061	0.002505	0.000926	0.001025
1362774	1.311062	0.002505	0.000926	0.001025
1363162	1.311063	0.002505	0.000926	0.001025
1363204	1.311063	0.002505	0.000926	0.001025
1363235	1.311063	0.002505	0.000926	0.001025
1363358	1.311063	0.002505	0.000926	0.001025
1363599	1.311064	0.002505	0.000926	0.001025
1363756	1.311065	0.002505	0.000926	0.001025
1364102	1.311066	0.002505	0.000926	0.001025
1364134	1.311066	0.002505	0.000926	0.001025
1364416	1.311067	0.002505	0.000926	0.001025
1364454	1.311067	0.002505	0.000926	0.001025
1364864	1.311068	0.002505	0.000926	0.001025
1364994	1.311068	0.002505	0.000926	0.001025
1365578	1.311070	0.002505	0.000926	0.001025
1365873	1.311071	0.002505	0.000926	0.001025
1365947	1.311071	0.002505	0.000926	0.001025
1366074	1.311072	0.002505	0.000926	0.001025
1366193	1.311072	0.002505	0.000926	0.001025
1366235	1.311072	0.002505	0.000926	0.001025
1366427	1.311073	0.002505	0.000926	0.001025
1366504	1.311073	0.002505	0.000926	0.001025
1366515	1.311073	0.002505	0.000926	0.001025
1366606	1.311073	0.002505	0.000926	0.001025
1366757	1.311074	0.002505	0.000926	0.001025
1366871	1.311074	0.002505	0.000926	0.001025
1366941	1.311074	0.002505	0.000926	0.001025
1366990	1.311074	0.002505	0.000926	0.001025
1367156	1.311075	0.002505	0.000926	0.001025
1367359	1.311075	0.002505	0.000926	0.001025
1367458	1.311076	0.002505	0.000926	0.001025
1367547	1.311076	0.002505	0.000926	0.001025
1367548	1.311076	0.002505	0.000926	0.001025
1367785	1.311077	0.002505	0.000926	0.001025
1367903	1.311077	0.002505	0.000926	0.001025
1367936	1.311077	0.002505	0.000926	0.001025
1368776	1.311079	0.002505	0.000926	0.001025
1369182	1.311081	0.002505	0.000926	0.001025
1369325	1.311081	0.002505	0.000926	0.001025
1369407	1.311081	0.002505	0.000926	0.001025
1369538	1.311082	0.002505	0.000926	0.001025
1369974	1.311083	0.002505	0.000926	0.001025
1370035	1.311083	0.002505	0.000926	0.001025
1370066	1.311083	0.002505	0.000926	0.001025
1370283	1.311084	0.002505	0.000926	0.001025
1370726	1.311085	0.002505	0.000926	0.001025
1371280	1.311087	0.002505	0.000926	0.001025
1371497	1.311088	0.002505	0.000926	0.001025
1371561	1.311088	0.002505	0.000926	0.001025
1371650	1.311088	0.002505	0.000926	0.001025
1371672	1.311088	0.002505	0.000926	0.001025
1371698	1.311088	0.002505	0.000926	0.001025
1371743	1.311090	0.002505	0.000926	0.001025
1371832	1.311210	0.002505	0.000926	0.001025
1372012	1.312134	0.002505	0.000926	0.001025
1372230	1.313252	0.002505	0.000926	0.001025
1372276	1.313488	0.002505	0.000926	0.001025
1372401	1.313778	0.002505	0.000926	0.001025
1372502	1.314008	0.002505	0.000926	0.001025
1372538	1.314090	0.002505	0.000926	0.001025
1372659	1.314093	0.002505	0.000926	0.001025
1372736	1.314094	0.002505	0.000926	0.001025
1372821	1.314095	0.002505	0.000926	0.001025
1372824	1.314095	0.002505	0.000926	0.001025
1372977	1.314098	0.002505	0.000926	0.001025
1373029	1.314099	0.002505	0.000926	0.001025
1373328	1.314105	0.002505	0.000926	0.001025
1373502	1.314108	0.002505	0.000926	0.001025
1373899	1.314115	0.002505	0.000926	0.001025
1373956	1.314116	0.002505	0.000926	0.001025
1374017	1.314117	0.002505	0.000926	0.001025
1374302	1.314123	0.002505	0.000926	0.001025
1374404	1.314124	0.002505	0.000926	0.001025
1374481	1.314128	0.002505	0.000926	0.001025
1374495	1.314134	0.002505	0.000926	0.001025
1374674	1.314383	0.002505	0.000926	0.001025
1374946	1.314489	0.002505	0.000926	0.001025
1375073	1.314538	0.002505	0.000926	0.001025
1375113	1.314554	0.002210	0.000926	0.000923
1375326	1.314583	0.002210	0.000926	0.000923
1375501	1.314594	0.002210	0.000926	0.000923
1375615	1.314599	0.002210	0.000926	0.000923
1375973	1.314607	0.002210	0.000926	0.000923
1376101	1.314609	0.002210	0.000926	0.000923
1376257	1.314611	0.002210	0.000926	0.000923
1376639	1.314615	0.002210	0.000926	0.000923
1377039	1.314619	0.002210	0.000926	0.000923
1377358	1.314623	0.002210	0.000926	0.000923
1377451	1.314624	0.002210	0.000926	0.000923
1377762	1.314627	0.002210	0.000926	0.000923
1378624	1.314636	0.002210	0.000926	0.000923
1378766	1.314638	0.002210	0.000926	0.000923
1379097	1.314644	0.002210	0.000926	0.000923
1379725	1.314704	0.002210	0.000926	0.000923
1380309	1.314793	0.002210	0.000926	0.000923
1380444	1.314813	0.002210	0.000926	0.000923
1380652	1.314845	0.002210	0.000926	0.000923
1381029	1.314902	0.002210	0.000926	0.000923
1382814	1.315546	0.002210	0.000926	0.000923
1383243	1.315645	0.002210	0.000926	0.000923
1383828	1.315762	0.002210	0.000926	0.000923
1383925	1.315768	0.002210	0.000926	0.000923
1384545	1.315776	0.002210	0.000926	0.000923
1384768	1.315778	0.002210	0.000926	0.000923
1385240	1.315784	0.002210	0.000926	0.000923
1385506	1.315795	0.002210	0.000926	0.000923
1385915	1.315872	0.002210	0.000926	0.000923
1385950	1.315880	0.002210	0.000926	0.000923
1385961	1.315883	0.002210	0.000926	0.000923
1386044	1.315904	0.002210	0.000617	0.000872
1386314	1.315971	0.002210	0.000617	0.000872
1386321	1.315973	0.002210	0.000617	0.000872
1387378	1.316235	0.002210	0.000617	0.000872
1387389	1.316238	0.002210	0.000617	0.000872
1388784	1.316568	0.002210	0.000617	0.000872
1389674	1.317769	0.002210	0.000617	0.000872
1389684	1.317784	0.002210	0.000617	0.000872
1390266	1.318635	0.002210	0.000617	0.000872
1390414	1.318784	0.002210	0.000617	0.000872
1391333	1.320092	0.002210	0.000617	0.000872
1391580	1.320332	0.002210	0.000617	0.000872
1393034	1.321132	0.002210	0.000617	0.000872
1393449	1.325732	0.002210	0.000617	0.000872
1393487	1.326153	0.002210	0.000617	0.000872
1394294	1.335291	0.002210	0.000617	0.000872
1394874	1.341859	0.002210	0.000617	0.000872
1396264	1.354585	0.002210	0.000617	0.000872
1397866	1.356474	0.002210	0.000617	0.000872
1397957	1.356585	0.002210	0.000617	0.000872
1398194	1.356998	0.002210	0.000617	0.000872
1399137	1.358653	0.002210	0.000617	0.000872
1399207	1.358733	0.002210	0.000617	0.000872
1399936	1.358883	0.002210	0.000617	0.000872
1400946	1.359072	0.002210	0.000617	0.000872
1401065	1.359083	0.002210	0.000617	0.000872
1401685	1.359141	0.002210	0.000617	0.000872
1402539	1.359220	0.002210	0.000617	0.000872
1403163	1.359278	0.002210	0.000617	0.000872
1403537	1.359312	0.002210	0.000617	0.000872
1405034	1.359450	0.002210	0.000617	0.000872
1405891	1.359528	0.002210	0.000617	0.000872
1406781	1.359610	0.002210	0.000617	0.000872
1407149	1.359644	0.002210	0.000617	0.000872
1407783	1.359702	0.002210	0.000617	0.000872
1408611	1.359778	0.002210	0.000617	0.000872
1408747	1.359791	0.002210	0.000617	0.000872
1409626	1.359871	0.002210	0.000617	0.000872
1410247	1.359928	0.002210	0.000617	0.000872
1413312	1.360210	0.002210	0.000617	0.000872
1413710	1.360247	0.002210	0.000617	0.000872
1413800	1.360255	0.002210	0.000617	0.000872
1415350	1.360398	0.002210	0.000617	0.000872
1418430	1.360682	0.002210	0.000617	0.000872
1418454	1.360684	0.002210	0.000617	0.000872
1418471	1.360686	0.002210	0.000617	0.000872
1420011	1.360829	0.002210	0.000617	0.000872
1421230	1.360942	0.002210	0.000617	0.000872
1421625	1.360979	0.002210	0.000617	0.000872
1422848	1.361096	0.002210	0.000617	0.000872
1423199	1.361131	0.002210	0.000617	0.000872
1423867	1.361198	0.002210	0.000617	0.000872
1424329	1.361245	0.002210	0.000617	0.000872
1424766	1.361290	0.002210	0.000617	0.000872
1424782	1.361292	0.002210	0.000617	0.000872
1425532	1.361369	0.002210	0.000617	0.000872
1425766	1.361393	0.002210	0.000617	0.000872
1426065	1.361423	0.002210	0.000617	0.000872
1428221	1.361645	0.002210	0.000617	0.000872
1428610	1.361684	0.002210	0.000617	0.000872
1429010	1.361725	0.002210	0.000617	0.000872
1429512	1.361777	0.002210	0.000617	0.000872
1429851	1.361811	0.002210	0.000617	0.000872
1430052	1.361832	0.002210	0.000617	0.000872
1430053	1.361832	0.002210	0.000617	0.000872
1430228	1.361850	0.002210	0.000617	0.000872
1430662	1.361894	0.002210	0.000617	0.000872
1431113	1.361940	0.002210	0.000617	0.000872
1431403	1.361970	0.002210	0.000617	0.000872
1431404	1.361970	0.002210	0.000617	0.000872
1431477	1.361978	0.002210	0.000617	0.000872
1431637	1.361994	0.002210	0.000617	0.000872
1432169	1.362048	0.002210	0.000617	0.000872
1432461	1.362078	0.002210	0.000617	0.000872
1432932	1.362126	0.002210	0.000617	0.000872
1432963	1.362129	0.002210	0.000617	0.000872
1433222	1.362156	0.002210	0.000617	0.000872
1433349	1.362169	0.002210	0.000617	0.000872
1433372	1.362171	0.002210	0.000617	0.000872
1433741	1.362209	0.002210	0.000617	0.000872
1433744	1.362209	0.002210	0.000617	0.000872
1433921	1.362227	0.002210	0.000617	0.000872
1433990	1.362234	0.002210	0.000617	0.000872
1434544	1.362291	0.002210	0.000617	0.000872
1435693	1.362417	0.002210	0.000617	0.000872
1435961	1.362449	0.002210	0.000617	0.000872
1436402	1.362501	0.002210	0.000617	0.000872
1437216	1.362628	0.002210	0.000617	0.000872
1437844	1.362746	0.002210	0.000617	0.000872
1438877	1.362959	0.002210	0.000617	0.000872
1439040	1.363052	0.002210	0.000617	0.000872
1439060	1.363063	0.002210	0.000617	0.000872
1439257	1.363175	0.002210	0.000617	0.000872
1439338	1.363221	0.002210	0.000617	0.000872
1439694	1.363426	0.002210	0.000617	0.000872
1439809	1.363494	0.002210	0.000617	0.000872
1439880	1.363536	0.002210	0.000617	0.000872
1440167	1.363710	0.002210	0.000617	0.000872
1440441	1.363889	0.002210	0.000617	0.000872
1440687	1.364086	0.002210	0.000617	0.000872
1441700	1.364848	0.002210	0.000617	0.000872
1442063	1.365193	0.002210	0.000617	0.000872
1442430	1.365701	0.002210	0.000617	0.000872
1442599	1.365878	0.002210	0.000617	0.000872
1443413	1.365939	0.002210	0.000617	0.000872
1444890	1.366409	0.002210	0.000617	0.000872
1445660	1.372517	0.002210	0.000617	0.000872
1446162	1.372520	0.002210	0.000617	0.000872
1446680	1.372524	0.002210	0.000617	0.000872
1446690	1.372524	0.002210	0.000617	0.000872
1446717	1.372524	0.002210	0.000617	0.000872
1446846	1.372525	0.002210	0.000617	0.000872
1448473	1.372536	0.002210	0.000617	0.000872
1450717	1.372562	0.002210	0.000617	0.000872
1450738	1.372562	0.002210	0.000617	0.000872
1451443	1.372591	0.002210	0.000617	0.000872
1451660	1.372600	0.002210	0.000617	0.000872
1451867	1.372608	0.002210	0.000617	0.000872
1452287	1.372625	0.002210	0.000617	0.000872
1452765	1.372645	0.002210	0.000617	0.000872
1453795	1.372687	0.002210	0.000617	0.000872
1464502	1.378740	0.002210	0.000617	0.000872
1464528	1.378751	0.002210	0.000617	0.000872
1464854	1.378925	0.002210	0.000617	0.000872
1465149	1.379921	0.002210	0.000617	0.000872
1465426	1.381308	0.002210	0.000617	0.000872
1465437	1.381363	0.002210	0.000617	0.000872
1465543	1.381894	0.002210	0.000617	0.000872
1465689	1.382625	0.002210	0.000617	0.000872
1466410	1.397207	0.002210	0.000617	0.000872
1466740	1.407609	0.002210	0.000617	0.000872
1466855	1.411292	0.002210	0.000617	0.000872
1467794	1.441418	0.002063	0.000617	0.000820
1468573	1.466411	0.002063	0.000617	0.000820
1468957	1.467512	0.002063	0.000617	0.000820
1469252	1.468284	0.002063	0.000617	0.000820
1469590	1.469044	0.002063	0.000617	0.000820
1469973	1.469485	0.002063	0.000617	0.000820
1470272	1.469607	0.002063	0.000617	0.000820
1470328	1.469630	0.002063	0.000617	0.000820
1470522	1.469709	0.002063	0.000617	0.000820
1471308	1.470028	0.001768	0.000617	0.000718
1472049	1.470290	0.001768	0.000617	0.000718
1472268	1.470344	0.001768	0.000617	0.000718
1472284	1.470348	0.001768	0.000617	0.000718
1472419	1.470382	0.001768	0.000617	0.000718
1473208	1.470573	0.001768	0.000617	0.000718
1473285	1.470591	0.001621	0.000617	0.000667
1473586	1.470663	0.001621	0.000617	0.000667
1474269	1.470826	0.001621	0.000617	0.000667
1475649	1.471155	0.001621	0.000617	0.000667
1475928	1.471232	0.001621	0.000617	0.000667
1476095	1.471283	0.001621	0.000617	0.000667
1476925	1.471550	0.001621	0.000617	0.000667
1477128	1.471617	0.001621	0.000617	0.000667
1477233	1.471651	0.001621	0.000617	0.000667
1478166	1.471963	0.001621	0.000617	0.000667
1478346	1.472024	0.001621	0.000617	0.000667
1478897	1.472208	0.001621	0.000617	0.000667
1479180	1.472303	0.001621	0.000617	0.000667
1479408	1.472379	0.001621	0.000617	0.000667
1479476	1.472402	0.001621	0.000617	0.000667
1480893	1.472876	0.001621	0.000617	0.000667
1481908	1.473216	0.001621	0.000617	0.000667
1481961	1.473228	0.001621	0.000617	0.000667
1482398	1.473310	0.001621	0.000617	0.000667
1482411	1.473312	0.001621	0.000617	0.000667
1482497	1.473336	0.001621	0.000617	0.000667
1483445	1.473605	0.001621	0.000617	0.000667
1483581	1.473641	0.001621	0.000617	0.000667
1484627	1.473872	0.001621	0.000617	0.000667
1485534	1.474036	0.001621	0.000617	0.000667
1486396	1.474168	0.001621	0.000617	0.000667
1486503	1.474178	0.001621	0.000617	0.000667
1488110	1.474252	0.001621	0.000617	0.000667
1488337	1.474262	0.001621	0.000617	0.000667
1488343	1.474262	0.001621	0.000617	0.000667
1488558	1.474268	0.001621	0.000617	0.000667
1490015	1.474294	0.001621	0.000617	0.000667
1490388	1.474300	0.001621	0.000617	0.000667
1490661	1.474305	0.001621	0.000617	0.000667
1492503	1.474336	0.001621	0.000617	0.000667
1493739	1.474356	0.001621	0.000617	0.000667
1494793	1.474372	0.001621	0.000617	0.000667
1496255	1.474396	0.001621	0.000617	0.000667
1496538	1.474417	0.001621	0.000617	0.000667
1499037	1.474888	0.001621	0.000617	0.000667
1499906	1.474917	0.001621	0.000617	0.000667
1501684	1.474964	0.001621	0.000617	0.000667
1502081	1.474975	0.001621	0.000617	0.000667
1503121	1.475006	0.001621	0.000617	0.000667
1504791	1.475694	0.001621	0.000617	0.000667
1504932	1.475774	0.001621	0.000617	0.000667
1506136	1.476450	0.001621	0.000617	0.000667
1507687	1.477317	0.001621	0.000617	0.000667
1509495	1.477416	0.001621	0.000617	0.000667
1510260	1.477437	0.001621	0.000617	0.000667
1510456	1.477443	0.001621	0.000617	0.000667
1510491	1.477444	0.001621	0.000617	0.000667
1511274	1.477466	0.001621	0.000617	0.000667
1511394	1.477469	0.001621	0.000617	0.000667
1511396	1.477469	0.001621	0.000617	0.000667
1511960	1.477485	0.001621	0.000617	0.000667
1512223	1.477493	0.001621	0.000617	0.000667
1512455	1.477499	0.001621	0.000617	0.000667
1512456	1.477499	0.001621	0.000617	0.000667
1513362	1.477525	0.001621	0.000617	0.000667
1513376	1.477526	0.001621	0.000617	0.000667
1513826	1.477538	0.001621	0.000617	0.000667
1516288	1.477608	0.001621	0.000617	0.000667
1516918	1.477625	0.001621	0.000617	0.000667
1518236	1.477663	0.001621	0.000617	0.000667
1521715	1.477761	0.001621	0.000617	0.000667
1521969	1.477768	0.001621	0.000617	0.000667
1522159	1.477774	0.001621	0.000617	0.000667
1522270	1.477777	0.001621	0.000617	0.000667
1522317	1.477778	0.001621	0.000617	0.000667
1522380	1.477780	0.001621	0.000617	0.000667
1522590	1.477786	0.001621	0.000617	0.000667
1522634	1.477787	0.001621	0.000617	0.000667
1524024	1.477827	0.001621	0.000617	0.000667
1524489	1.477840	0.001621	0.000617	0.000667
1525525	1.477869	0.001621	0.000617	0.000667
1527517	1.478172	0.001621	0.000617	0.000667
1528685	1.478306	0.001621	0.000617	0.000667
1529716	1.478398	0.001621	0.000617	0.000667
1530931	1.478459	0.001621	0.000617	0.000667
1532230	1.478521	0.001621	0.000617	0.000667
1532924	1.478554	0.001621	0.000617	0.000667
1533518	1.478582	0.001621	0.000617	0.000667
1533972	1.479095	0.001621	0.000617	0.000667
1534088	1.479177	0.001621	0.000617	0.000667
1534385	1.479339	0.001621	0.000617	0.000667
1536230	1.479455	0.001621	0.000617	0.000667
1536432	1.479467	0.001621	0.000617	0.000667
1537773	1.479747	0.001621	0.000617	0.000667
1537789	1.479751	0.001621	0.000617	0.000667
1538160	1.479828	0.001621	0.000617	0.000667
1538162	1.479829	0.001621	0.000617	0.000667
1538329	1.479863	0.001621	0.000309	0.000615
1538510	1.479901	0.001621	0.000309	0.000615
1538577	1.479915	0.001621	0.000309	0.000615
1539145	1.480034	0.001621	0.000309	0.000615
1539457	1.480099	0.001621	0.000309	0.000615
1539552	1.480119	0.001621	0.000309	0.000615
1540011	1.480215	0.001621	0.000309	0.000615
1540012	1.480215	0.001621	0.000309	0.000615
1540310	1.480278	0.001621	0.000309	0.000615
1540311	1.480278	0.001621	0.000309	0.000615
1540312	1.480278	0.001621	0.000309	0.000615
1540592	1.480336	0.001621	0.000309	0.000615
1540845	1.480389	0.001621	0.000309	0.000615
1540925	1.480406	0.001621	0.000309	0.000615
1540939	1.480409	0.001621	0.000309	0.000615
1541502	1.480448	0.001621	0.000309	0.000615
1541532	1.480450	0.001621	0.000309	0.000615
1541843	1.480472	0.001621	0.000309	0.000615
1542232	1.480499	0.001621	0.000309	0.000615
1542284	1.480502	0.001621	0.000309	0.000615
1542327	1.480505	0.001621	0.000309	0.000615
1542331	1.480506	0.001621	0.000309	0.000615
1547035	1.480833	0.001474	0.000309	0.000564
1547159	1.480841	0.001474	0.000000	0.000513
1547284	1.480850	0.001474	0.000000	0.000513
1547346	1.480854	0.001474	0.000000	0.000513
1547443	1.480861	0.001474	0.000000	0.000513
1547480	1.480863	0.001474	0.000000	0.000513
1547492	1.480864	0.001474	0.000000	0.000513
1547736	1.480881	0.001474	0.000000	0.000513
1547943	1.480896	0.001474	0.000000	0.000513
1547994	1.480899	0.001179	0.000000	0.000410
1548263	1.480918	0.001179	0.000000	0.000410
1550541	1.481076	0.001179	0.000000	0.000410
1551234	1.481127	0.001179	0.000000	0.000410
1551570	1.481151	0.001179	0.000000	0.000410
1552026	1.481185	0.001179	0.000000	0.000410
1552681	1.481236	0.001179	0.000000	0.000410
1554134	1.481348	0.001179	0.000000	0.000410
1556303	1.481570	0.001179	0.000000	0.000410
1556365	1.481577	0.001179	0.000000	0.000410
1556887	1.481671	0.001179	0.000000	0.000410
1557213	1.481750	0.001179	0.000000	0.000410
1557415	1.481799	0.001179	0.000000	0.000410
1557561	1.481882	0.001179	0.000000	0.000410
1557998	1.482129	0.001179	0.000000	0.000410
1558292	1.482194	0.001179	0.000000	0.000410
1558625	1.482254	0.001179	0.000000	0.000410
1558733	1.482273	0.001179	0.000000	0.000410
1558908	1.482305	0.001179	0.000000	0.000410
1558984	1.482318	0.001179	0.000000	0.000410
1559071	1.482334	0.001179	0.000000	0.000410
1559091	1.482337	0.001179	0.000000	0.000410
1559783	1.482460	0.001179	0.000000	0.000410
1559963	1.482491	0.001179	0.000000	0.000410
1560068	1.482508	0.001179	0.000000	0.000410
1560070	1.482508	0.001179	0.000000	0.000410
1561236	1.482701	0.001179	0.000000	0.000410
1561547	1.482752	0.001179	0.000000	0.000410
1561639	1.482767	0.001179	0.000000	0.000410
1561915	1.482813	0.001179	0.000000	0.000410
1561928	1.482815	0.001179	0.000000	0.000410
1562067	1.482839	0.001179	0.000000	0.000410
1562687	1.482944	0.001179	0.000000	0.000410
1563944	1.483161	0.001179	0.000000	0.000410
1564530	1.483262	0.001179	0.000000	0.000410
1564596	1.483275	0.001179	0.000000	0.000410
1564989	1.483352	0.001179	0.000000	0.000410
